material_suitability_score,biodegradability_score,recyclability_percent,strength_Low,strength_Medium,weight_capacity_Low,weight_capacity_Medium
0.9164219178837666,-0.4995763446776216,1.32187203909315,-0.674199862463242,1.4619353275575444,1.505093393264677,-0.8059060342760032
-0.32073008818431264,-0.8072709282258574,1.111717501876433,-0.674199862463242,-0.6840247862883923,-0.6644105970267494,-0.8059060342760032
1.2807615724935186,1.3807794436727077,1.1537484093197765,1.4832396974191326,-0.6840247862883923,-0.6644105970267494,-0.8059060342760032
0.09872390220840513,0.25256597066251024,0.3971920753395952,-0.674199862463242,1.4619353275575444,-0.6644105970267494,1.2408394495995603
-0.24114628739913666,-0.7388943541040272,1.2798411316498066,1.4832396974191326,-0.6840247862883923,1.505093393264677,-0.8059060342760032
-0.9626008361739656,-0.020940325824810355,-1.5782605744975446,1.4832396974191326,-0.6840247862883923,-0.6644105970267494,1.2408394495995603
1.5614871614942025,0.7995785636371519,0.7754702423296856,-0.674199862463242,1.4619353275575444,-0.6644105970267494,-0.8059060342760032
-0.28585065344112515,-0.5679529187994518,1.027655686989746,1.4832396974191326,-0.6840247862883923,1.505093393264677,-0.8059060342760032
0.19493022381102237,1.244026295429048,-1.1579515000641107,-0.674199862463242,1.4619353275575444,-0.6644105970267494,-0.8059060342760032
-0.7331264719729773,-0.5679529187994518,-0.023116999093839064,-0.674199862463242,1.4619353275575444,1.505093393264677,-0.8059060342760032
1.2409510994519737,1.2098380083681328,0.18703753812287818,-0.674199862463242,-0.6840247862883923,-0.6644105970267494,1.2408394495995603
0.015880601531095054,0.8679551377589816,-1.410136944724171,1.4832396974191326,-0.6840247862883923,1.505093393264677,-0.8059060342760032
0.5831914502787212,0.6286371283325759,-0.5695187958573031,-0.674199862463242,-0.6840247862883923,-0.6644105970267494,1.2408394495995603
0.9291720413934575,0.4918839800889159,0.27109935300956506,1.4832396974191326,-0.6840247862883923,-0.6644105970267494,-0.8059060342760032
0.6209960772327994,1.620097453099114,-1.3260751298374842,-0.674199862463242,1.4619353275575444,-0.6644105970267494,-0.8059060342760032
-0.6566164445903563,-1.046588937652263,-0.5274878884139594,-0.674199862463242,-0.6840247862883923,-0.6644105970267494,-0.8059060342760032
-1.856455998901745,-1.3884718082614138,-0.9477969628473936,-0.674199862463242,-0.6840247862883923,-0.6644105970267494,1.2408394495995603
-0.6796372429738395,-1.0124006505913479,-0.2753024437538992,-0.674199862463242,-0.6840247862883923,1.505093393264677,-0.8059060342760032
0.9924026247710843,1.620097453099114,-1.1159205926207671,-0.674199862463242,1.4619353275575444,1.505093393264677,-0.8059060342760032
2.3975442406645797,1.414967730733623,1.4059338539798367,-0.674199862463242,1.4619353275575444,1.505093393264677,-0.8059060342760032
-0.86308858305682,-0.6705177799821972,0.3551611678962516,-0.674199862463242,-0.6840247862883923,-0.6644105970267494,1.2408394495995603
-0.2818761065641051,-0.5337646317385366,0.5653157051129686,1.4832396974191326,-0.6840247862883923,-0.6644105970267494,1.2408394495995603
-1.437345602514751,-1.5594132435659893,0.22906844556622144,-0.674199862463242,1.4619353275575444,1.505093393264677,-0.8059060342760032
0.8301983950960938,-0.08931689994664092,1.0696865944330896,-0.674199862463242,1.4619353275575444,-0.6644105970267494,-0.8059060342760032
1.2957589865271308,1.3807794436727077,1.1537484093197765,-0.674199862463242,1.4619353275575444,-0.6644105970267494,1.2408394495995603
-0.052216015873536345,-1.0124006505913479,1.6581192986398972,1.4832396974191326,-0.6840247862883923,-0.6644105970267494,1.2408394495995603
0.24738867079298882,0.35513083184525585,0.6914084274429991,1.4832396974191326,-0.6840247862883923,-0.6644105970267494,-0.8059060342760032
0.37126823934307457,1.1414614342463023,-1.1579515000641107,-0.674199862463242,-0.6840247862883923,1.505093393264677,-0.8059060342760032
-1.2245030454556813,-0.4995763446776216,-1.5782605744975446,-0.674199862463242,1.4619353275575444,-0.6644105970267494,1.2408394495995603
0.16355173339642304,0.1500011094797647,-0.10717881398052596,-0.674199862463242,1.4619353275575444,-0.6644105970267494,1.2408394495995603
-0.0045307396737841645,-0.020940325824810355,0.3131302604529083,-0.674199862463242,-0.6840247862883923,1.505093393264677,-0.8059060342760032
1.6430582357178876,0.5602605542107463,1.0696865944330896,1.4832396974191326,-0.6840247862883923,-0.6644105970267494,1.2408394495995603
0.10515932507236472,-0.43119977055579156,0.06094481579284803,-0.674199862463242,-0.6840247862883923,-0.6644105970267494,1.2408394495995603
-0.12932036802281432,-0.3628231964339614,1.0696865944330896,-0.674199862463242,-0.6840247862883923,-0.6644105970267494,1.2408394495995603
-1.4846037077884682,-1.3542835212004987,-0.989827870290737,1.4832396974191326,-0.6840247862883923,-0.6644105970267494,1.2408394495995603
-0.804686888408282,-1.3200952341395837,0.27109935300956506,-0.674199862463242,1.4619353275575444,-0.6644105970267494,1.2408394495995603
0.11623791017583127,-1.3542835212004987,1.027655686989746,-0.674199862463242,-0.6840247862883923,-0.6644105970267494,1.2408394495995603
-1.757593788498131,-0.9782123635304328,-0.6115497033006464,-0.674199862463242,-0.6840247862883923,1.505093393264677,-0.8059060342760032
0.06424377941781627,1.0047082860026424,-1.620291481940888,1.4832396974191326,-0.6840247862883923,1.505093393264677,-0.8059060342760032
0.4443423266684594,1.3465911566117927,-0.6115497033006464,1.4832396974191326,-0.6840247862883923,-0.6644105970267494,-0.8059060342760032
0.34712379569763074,1.3465911566117927,-1.0738896851774238,-0.674199862463242,-0.6840247862883923,-0.6644105970267494,1.2408394495995603
0.26814360600359155,1.1756497213072175,-1.4941987596108577,1.4832396974191326,-0.6840247862883923,1.505093393264677,-0.8059060342760032
-0.777412953413409,-1.2175303729568385,0.6493775199996555,-0.674199862463242,-0.6840247862883923,-0.6644105970267494,-0.8059060342760032
2.523717531360983,1.5517208789772843,1.027655686989746,-0.674199862463242,1.4619353275575444,-0.6644105970267494,1.2408394495995603
0.9383097846808097,1.5175325919163687,0.10297572323619128,-0.674199862463242,1.4619353275575444,1.505093393264677,-0.8059060342760032
-0.08254515162200624,-1.5252249565050742,1.4899956688665232,-0.674199862463242,-0.6840247862883923,1.505093393264677,-0.8059060342760032
-0.8617977839542365,-1.5594132435659893,-0.10717881398052596,1.4832396974191326,-0.6840247862883923,-0.6644105970267494,1.2408394495995603
-0.5308424658465506,0.047436248297019847,-0.9477969628473936,-0.674199862463242,1.4619353275575444,-0.6644105970267494,1.2408394495995603
-0.10211143729929452,-1.3884718082614138,0.8595320572163726,1.4832396974191326,-0.6840247862883923,-0.6644105970267494,-0.8059060342760032
0.06313870680481275,0.6628254153934912,-0.19124062886721246,-0.674199862463242,-0.6840247862883923,-0.6644105970267494,-0.8059060342760032
0.032289536885518715,-0.43119977055579156,-0.06514790653718232,-0.674199862463242,-0.6840247862883923,-0.6644105970267494,-0.8059060342760032
-0.5538911232034706,-1.4226600953223287,1.1957793167631197,-0.674199862463242,1.4619353275575444,1.505093393264677,-0.8059060342760032
0.6058965136299177,-1.0807772247131782,1.32187203909315,-0.674199862463242,1.4619353275575444,1.505093393264677,-0.8059060342760032
-2.6608745705721124,-1.5936015306269042,-1.7043532968275747,-0.674199862463242,-0.6840247862883923,-0.6644105970267494,1.2408394495995603
-1.1155837456412918,-0.7388943541040272,-0.23327153631055592,1.4832396974191326,-0.6840247862883923,1.505093393264677,-0.8059060342760032
-1.594999533195022,-1.5936015306269042,0.01891390834950458,-0.674199862463242,1.4619353275575444,-0.6644105970267494,-0.8059060342760032
-0.0021812995805927937,-0.26025833525121594,0.8595320572163726,-0.674199862463242,-0.6840247862883923,1.505093393264677,-0.8059060342760032
-0.28301832447502456,-1.1491537988350082,0.22906844556622144,1.4832396974191326,-0.6840247862883923,-0.6644105970267494,-0.8059060342760032
-0.9719614512488148,0.5602605542107463,-1.2840442223941406,-0.674199862463242,-0.6840247862883923,1.505093393264677,-0.8059060342760032
-1.3731492413913067,-1.1149655117740933,-0.2753024437538992,1.4832396974191326,-0.6840247862883923,-0.6644105970267494,-0.8059060342760032
0.39806857178951804,1.6542857401600288,-0.7796733330740198,-0.674199862463242,1.4619353275575444,-0.6644105970267494,-0.8059060342760032
-1.1663706542170353,-1.1833420858959234,-0.5274878884139594,-0.674199862463242,-0.6840247862883923,-0.6644105970267494,1.2408394495995603
-1.4597627898070982,-0.9782123635304328,-0.4854569809706162,-0.674199862463242,1.4619353275575444,1.505093393264677,-0.8059060342760032
-1.0092646166810262,0.013247961236104834,-1.7043532968275747,1.4832396974191326,-0.6840247862883923,-0.6644105970267494,1.2408394495995603
1.2358807662864302,0.25256597066251024,1.44796476142318,-0.674199862463242,-0.6840247862883923,-0.6644105970267494,-0.8059060342760032
1.2149586772352048,-0.4995763446776216,1.4059338539798367,-0.674199862463242,-0.6840247862883923,-0.6644105970267494,1.2408394495995603
-1.085737498765731,-0.5337646317385366,-1.5782605744975446,-0.674199862463242,1.4619353275575444,-0.6644105970267494,-0.8059060342760032
-0.5543832984008585,0.1500011094797647,-1.1159205926207671,-0.674199862463242,-0.6840247862883923,-0.6644105970267494,1.2408394495995603
0.18398164725026075,-0.12350518700755575,0.4812538902262821,-0.674199862463242,1.4619353275575444,-0.6644105970267494,-0.8059060342760032
-0.5256235514893426,0.7995785636371519,-0.8637351479607069,1.4832396974191326,-0.6840247862883923,-0.6644105970267494,1.2408394495995603
2.201667798428675,1.2098380083681328,1.027655686989746,-0.674199862463242,-0.6840247862883923,-0.6644105970267494,1.2408394495995603
-1.0996484128352984,0.9705199989417271,-1.7463842042709181,-0.674199862463242,-0.6840247862883923,-0.6644105970267494,1.2408394495995603
1.1281779749787912,0.35513083184525585,1.8262429284132708,-0.674199862463242,-0.6840247862883923,-0.6644105970267494,1.2408394495995603
-0.21520029680476285,1.2782145824899631,-1.0738896851774238,1.4832396974191326,-0.6840247862883923,-0.6644105970267494,-0.8059060342760032
0.9037460849699089,1.0047082860026424,0.18703753812287818,-0.674199862463242,-0.6840247862883923,-0.6644105970267494,1.2408394495995603
0.6601100759384192,-0.7388943541040272,1.1957793167631197,1.4832396974191326,-0.6840247862883923,-0.6644105970267494,1.2408394495995603
0.7513389276202815,0.6286371283325759,1.027655686989746,-0.674199862463242,-0.6840247862883923,-0.6644105970267494,1.2408394495995603
0.841434847715705,0.1500011094797647,0.6073466125563123,1.4832396974191326,-0.6840247862883923,-0.6644105970267494,1.2408394495995603
-1.527060783306534,-1.5252249565050742,-0.9057660554040503,-0.674199862463242,-0.6840247862883923,-0.6644105970267494,1.2408394495995603
-0.2478510136729876,-0.7388943541040272,-0.10717881398052596,1.4832396974191326,-0.6840247862883923,1.505093393264677,-0.8059060342760032
0.7245943131207132,1.1756497213072175,-0.989827870290737,1.4832396974191326,-0.6840247862883923,-0.6644105970267494,-0.8059060342760032
0.08679097525286893,0.7312019895153214,-1.1579515000641107,-0.674199862463242,-0.6840247862883923,-0.6644105970267494,1.2408394495995603
0.9629556898481206,-0.8414592152867726,1.7001502060832407,-0.674199862463242,-0.6840247862883923,-0.6644105970267494,1.2408394495995603
0.5683704764102103,-0.020940325824810355,1.027655686989746,-0.674199862463242,1.4619353275575444,-0.6644105970267494,1.2408394495995603
-2.076532602729969,-0.4995763446776216,-1.7463842042709181,-0.674199862463242,1.4619353275575444,-0.6644105970267494,1.2408394495995603
-0.6833517727654463,-1.0807772247131782,0.3971920753395952,-0.674199862463242,1.4619353275575444,1.505093393264677,-0.8059060342760032
0.7161251851958499,-0.7730826411649424,1.6581192986398972,1.4832396974191326,-0.6840247862883923,-0.6644105970267494,-0.8059060342760032
-0.3285398870711657,-1.1491537988350082,1.1537484093197765,-0.674199862463242,-0.6840247862883923,-0.6644105970267494,1.2408394495995603
-0.6601545342168622,-0.46538805761670676,0.3131302604529083,-0.674199862463242,-0.6840247862883923,-0.6644105970267494,-0.8059060342760032
-1.227381806044177,-0.909835789408603,-0.4854569809706162,1.4832396974191326,-0.6840247862883923,-0.6644105970267494,-0.8059060342760032
-0.9749145024331427,-1.046588937652263,0.5653157051129686,-0.674199862463242,-0.6840247862883923,-0.6644105970267494,-0.8059060342760032
0.28951143862980955,1.3124028695508776,-0.989827870290737,-0.674199862463242,-0.6840247862883923,-0.6644105970267494,1.2408394495995603
1.1682856104036652,0.7653902765762367,1.1957793167631197,1.4832396974191326,-0.6840247862883923,-0.6644105970267494,-0.8059060342760032
-0.10637386023516303,0.35513083184525585,-0.5695187958573031,1.4832396974191326,-0.6840247862883923,-0.6644105970267494,1.2408394495995603
1.0149776795795737,0.9021434248198967,-0.40139516608392933,-0.674199862463242,-0.6840247862883923,-0.6644105970267494,1.2408394495995603
-0.6029879207240332,1.4833443048554535,-1.6623223893842316,-0.674199862463242,1.4619353275575444,1.505093393264677,-0.8059060342760032
0.7495188080223948,1.5175325919163687,-1.1579515000641107,-0.674199862463242,1.4619353275575444,-0.6644105970267494,-0.8059060342760032
0.13966730683639114,-0.3286349093730462,0.9015629646597159,1.4832396974191326,-0.6840247862883923,1.505093393264677,-0.8059060342760032
-0.22041921116197077,-0.12350518700755575,-0.44342607352727254,-0.674199862463242,1.4619353275575444,-0.6644105970267494,-0.8059060342760032
-0.29869364019560474,-0.9440240764695176,-0.19124062886721246,-0.674199862463242,1.4619353275575444,-0.6644105970267494,1.2408394495995603
